"2020-04-26 12:00:00","Санкт-Петербург",4
"2020-04-26 12:00:00","Калининградская область",2
"2020-04-26 12:00:00","Московская область",2
"2020-04-26 12:00:00","Республика Марий Эл",2
"2020-04-26 12:00:00","Самарская область",2
"2020-04-26 12:00:00","Брянская область",1
"2020-04-26 12:00:00","Волгоградская область",1
"2020-04-26 12:00:00","Иркутская область",1
"2020-04-26 12:00:00","Карачаево-Черкесская Республика",1
"2020-04-26 12:00:00","Краснодарский край",1
"2020-04-26 12:00:00","Новгородская область",1
"2020-04-26 12:00:00","Приморский край",1
"2020-04-26 12:00:00","Псковская область",1
"2020-04-26 12:00:00","Республика Коми",1
"2020-04-26 12:00:00","Республика Чувашия",1
"2020-04-26 12:00:00","Ростовская область",1
"2020-04-26 12:00:00","Ставропольский край",1
"2020-04-26 12:00:00","Тверская область",1
"2020-04-26 12:00:00","Тульская область",1
"2020-04-27 10:50:00","Москва",31
"2020-04-27 10:50:00","Республика Ингушетия",4
"2020-04-27 10:50:00","Рязанская область",3
"2020-04-27 10:50:00","Волгоградская область",2
"2020-04-27 10:50:00","Брянская область",1
"2020-04-27 10:50:00","Карачаево-Черкесская Республика",1
"2020-04-27 10:50:00","Нижегородская область",1
"2020-04-27 10:50:00","Псковская область",1
"2020-04-27 10:50:00","Республика Саха (Якутия)",1
"2020-04-27 10:50:00","Ростовская область",1
"2020-04-27 10:50:00","Удмуртская Республика",1
"2020-04-27 10:50:00","Ульяновская область",1
"2020-04-27 10:50:00","Ханты-Мансийский автономный округ",1
"2020-04-27 10:50:00","Ярославская область",1
"2020-04-28 10:50:00","Москва",44
"2020-04-28 10:50:00","Республика Хакасия",5
"2020-04-28 10:50:00","Калужская область",4
"2020-04-28 10:50:00","Московская область",3
"2020-04-28 10:50:00","Самарская область",3
"2020-04-28 10:50:00","Красноярский край",2
"2020-04-28 10:50:00","Липецкая область",2
"2020-04-28 10:50:00","Магаданская область",2
"2020-04-28 10:50:00","Белгородская область",1
"2020-04-28 10:50:00","Кемеровская область",1
"2020-04-28 10:50:00","Пензенская область",1
"2020-04-28 10:50:00","Республика Ингушетия",1
"2020-04-28 10:50:00","Смоленская область",1
"2020-04-28 10:50:00","Удмуртская Республика",1
"2020-04-28 10:50:00","Чеченская Республика",1
"2020-04-29 10:45:00","Москва",67
"2020-04-29 10:45:00","Московская область",16
"2020-04-29 10:45:00","Ставропольский край",4
"2020-04-29 10:45:00","Нижегородская область",2
"2020-04-29 10:45:00","Санкт-Петербург",2
"2020-04-29 10:45:00","Кабардино-Балкарская Республика",1
"2020-04-29 10:45:00","Кировская область",1
"2020-04-29 10:45:00","Краснодарский край",1
"2020-04-29 10:45:00","Ленинградская область",1
"2020-04-29 10:45:00","Омская область",1
"2020-04-29 10:45:00","Оренбургская область",1
"2020-04-29 10:45:00","Орловская область",1
"2020-04-29 10:45:00","Пермский край",1
"2020-04-29 10:45:00","Республика Дагестан",1
"2020-04-29 10:45:00","Республика Ингушетия",1
"2020-04-29 10:45:00","Республика Мордовия",1
"2020-04-29 10:45:00","Республика Саха (Якутия)",1
"2020-04-29 10:45:00","Республика Татарстан",1
"2020-04-29 10:45:00","Ростовская область",1
"2020-04-29 10:45:00","Тульская область",1
"2020-04-29 10:45:00","Челябинская область",1
"2020-04-29 10:45:00","Ярославская область",1
"2020-04-30 10:35:00","Москва",65
"2020-04-30 10:35:00","Брянская область",4
"2020-04-30 10:35:00","Ставропольский край",4
"2020-04-30 10:35:00","Московская область",3
"2020-04-30 10:35:00","Ростовская область",3
"2020-04-30 10:35:00","Орловская область",2
"2020-04-30 10:35:00","Пермский край",2
"2020-04-30 10:35:00","Тверская область",2
"2020-04-30 10:35:00","Удмуртская Республика",2
"2020-04-30 10:35:00","Амурская область",1
"2020-04-30 10:35:00","Белгородская область",1
"2020-04-30 10:35:00","Воронежская область",1
"2020-04-30 10:35:00","Ивановская область",1
"2020-04-30 10:35:00","Красноярский край",1
"2020-04-30 10:35:00","Нижегородская область",1
"2020-04-30 10:35:00","Омская область",1
"2020-04-30 10:35:00","Республика Бурятия",1
"2020-04-30 10:35:00","Республика Ингушетия",1
"2020-04-30 10:35:00","Республика Саха (Якутия)",1
"2020-04-30 10:35:00","Республика Северная Осетия - Алания",1
"2020-04-30 10:35:00","Тамбовская область",1
"2020-04-30 10:35:00","Тульская область",1
"2020-04-30 10:35:00","Ханты-Мансийский автономный округ",1
"2020-05-01 10:35:00","Москва",47
"2020-05-01 10:35:00","Московская область",16
"2020-05-01 10:35:00","Архангельская область",4
"2020-05-01 10:35:00","Санкт-Петербург",4
"2020-05-01 10:35:00","Ростовская область",3
"2020-05-01 10:35:00","Владимирская область",2
"2020-05-01 10:35:00","Калининградская область",2
"2020-05-01 10:35:00","Ленинградская область",2
"2020-05-01 10:35:00","Нижегородская область",2
"2020-05-01 10:35:00","Республика Ингушетия",2
"2020-05-01 10:35:00","Рязанская область",2
"2020-05-01 10:35:00","Белгородская область",1
"2020-05-01 10:35:00","Брянская область",1
"2020-05-01 10:35:00","Красноярский край",1
"2020-05-01 10:35:00","Новосибирская область",1
"2020-05-01 10:35:00","Приморский край",1
"2020-05-01 10:35:00","Республика Бурятия",1
"2020-05-01 10:35:00","Республика Марий Эл",1
"2020-05-01 10:35:00","Республика Северная Осетия - Алания",1
"2020-05-01 10:35:00","Томская область",1
"2020-05-01 10:35:00","Ярославская область",1
"2020-05-02 11:35:00","Москва",37
"2020-05-02 11:35:00","Новосибирская область",2
"2020-05-02 11:35:00","Пермский край",2
"2020-05-02 11:35:00","Республика Адыгея",2
"2020-05-02 11:35:00","Хабаровский край",2
"2020-05-02 11:35:00","Волгоградская область",1
"2020-05-02 11:35:00","Калининградская область",1
"2020-05-02 11:35:00","Оренбургская область",1
"2020-05-02 11:35:00","Орловская область",1
"2020-05-02 11:35:00","Республика Ингушетия",1
"2020-05-02 11:35:00","Республика Калмыкия",1
"2020-05-02 11:35:00","Республика Татарстан",1
"2020-05-02 11:35:00","Саратовская область",1
"2020-05-02 11:35:00","Севастополь",1
"2020-05-02 11:35:00","Удмуртская Республика",1
"2020-05-02 11:35:00","Челябинская область",1
"2020-05-02 11:35:00","Чеченская Республика",1
"2020-05-03 10:25:00","Москва",34
"2020-05-03 10:25:00","Красноярский край",2
"2020-05-03 10:25:00","Московская область",2
"2020-05-03 10:25:00","Нижегородская область",2
"2020-05-03 10:25:00","Республика Ингушетия",2
"2020-05-03 10:25:00","Республика Северная Осетия - Алания",2
"2020-05-03 10:25:00","Ямало-Ненецкий автономный округ",2
"2020-05-03 10:25:00","Волгоградская область",1
"2020-05-03 10:25:00","Ивановская область",1
"2020-05-03 10:25:00","Орловская область",1
"2020-05-03 10:25:00","Республика Адыгея",1
"2020-05-03 10:25:00","Республика Дагестан",1
"2020-05-03 10:25:00","Республика Калмыкия",1
"2020-05-03 10:25:00","Республика Марий Эл",1
"2020-05-03 10:25:00","Республика Саха (Якутия)",1
"2020-05-03 10:25:00","Санкт-Петербург",1
"2020-05-03 10:25:00","Севастополь",1
"2020-05-03 10:25:00","Ставропольский край",1
"2020-05-03 10:25:00","Тульская область",1
"2020-05-04 10:55:00","Москва",35
"2020-05-04 10:55:00","Владимирская область",5
"2020-05-04 10:55:00","Брянская область",3
"2020-05-04 10:55:00","Калининградская область",3
"2020-05-04 10:55:00","Санкт-Петербург",3
"2020-05-04 10:55:00","Тверская область",3
"2020-05-04 10:55:00","Волгоградская область",2
"2020-05-04 10:55:00","Воронежская область",2
"2020-05-04 10:55:00","Кемеровская область",2
"2020-05-04 10:55:00","Новосибирская область",2
"2020-05-04 10:55:00","Республика Коми",2
"2020-05-04 10:55:00","Ставропольский край",2
"2020-05-04 10:55:00","Алтайский край",1
"2020-05-04 10:55:00","Ивановская область",1
"2020-05-04 10:55:00","Краснодарский край",1
"2020-05-04 10:55:00","Пензенская область",1
"2020-05-04 10:55:00","Республика Ингушетия",1
"2020-05-04 10:55:00","Республика Мордовия",1
"2020-05-04 10:55:00","Республика Татарстан",1
"2020-05-04 10:55:00","Ростовская область",1
"2020-05-04 10:55:00","Смоленская область",1
"2020-05-04 10:55:00","Удмуртская Республика",1
"2020-05-04 10:55:00","Ханты-Мансийский автономный округ",1
"2020-05-04 10:55:00","Челябинская область",1
"2020-05-05 10:35:00","Москва",52
"2020-05-05 10:35:00","Московская область",16
"2020-05-05 10:35:00","Приморский край",3
"2020-05-05 10:35:00","Астраханская область",2
"2020-05-05 10:35:00","Калининградская область",2
"2020-05-05 10:35:00","Новгородская область",2
"2020-05-05 10:35:00","Тверская область",2
"2020-05-05 10:35:00","Алтайский край",1
"2020-05-05 10:35:00","Воронежская область",1
"2020-05-05 10:35:00","Ивановская область",1
"2020-05-05 10:35:00","Кабардино-Балкарская Республика",1
"2020-05-05 10:35:00","Красноярский край",1
"2020-05-05 10:35:00","Республика Адыгея",1
"2020-05-05 10:35:00","Республика Дагестан",1
"2020-05-05 10:35:00","Республика Мордовия",1
"2020-05-05 10:35:00","Республика Северная Осетия - Алания",1
"2020-05-05 10:35:00","Республика Хакасия",1
"2020-05-05 10:35:00","Ростовская область",1
"2020-05-05 10:35:00","Самарская область",1
"2020-05-05 10:35:00","Смоленская область",1
"2020-05-05 10:35:00","Ставропольский край",1
"2020-05-05 10:35:00","Тульская область",1
"2020-05-05 10:35:00","Тюменская область",1
"2020-05-06 10:35:00","Москва",50
"2020-05-06 10:35:00","Московская область",14
"2020-05-06 10:35:00","Ярославская область",6
"2020-05-06 10:35:00","Санкт-Петербург",3
"2020-05-06 10:35:00","Новосибирская область",2
"2020-05-06 10:35:00","Свердловская область",2
"2020-05-06 10:35:00","Ставропольский край",2
"2020-05-06 10:35:00","Вологодская область",1
"2020-05-06 10:35:00","Ивановская область",1
"2020-05-06 10:35:00","Новгородская область",1
"2020-05-06 10:35:00","Приморский край",1
"2020-05-06 10:35:00","Республика Дагестан",1
"2020-05-06 10:35:00","Республика Ингушетия",1
"2020-05-06 10:35:00","Ростовская область",1
"2020-05-07 10:45:00","Москва",39
"2020-05-07 10:45:00","Московская область",15
"2020-05-07 10:45:00","Нижегородская область",7
"2020-05-07 10:45:00","Республика Коми",4
"2020-05-07 10:45:00","Санкт-Петербург",4
"2020-05-07 10:45:00","Приморский край",2
"2020-05-07 10:45:00","Республика Северная Осетия - Алания",2
"2020-05-07 10:45:00","Самарская область",2
"2020-05-07 10:45:00","Белгородская область",1
"2020-05-07 10:45:00","Калужская область",1
"2020-05-07 10:45:00","Новосибирская область",1
"2020-05-07 10:45:00","Омская область",1
"2020-05-07 10:45:00","Пермский край",1
"2020-05-07 10:45:00","Республика Дагестан",1
"2020-05-07 10:45:00","Республика Ингушетия",1
"2020-05-07 10:45:00","Республика Крым",1
"2020-05-07 10:45:00","Республика Мордовия",1
"2020-05-07 10:45:00","Республика Татарстан",1
"2020-05-07 10:45:00","Саратовская область",1
"2020-05-07 10:45:00","Тульская область",1
"2020-05-07 10:45:00","Тюменская область",1
"2020-05-08 10:30:00","Москва",51
"2020-05-08 10:30:00","Московская область",19
"2020-05-08 10:30:00","Брянская область",5
"2020-05-08 10:30:00","Ростовская область",4
"2020-05-08 10:30:00","Санкт-Петербург",4
"2020-05-08 10:30:00","Курская область",2
"2020-05-08 10:30:00","Омская область",2
"2020-05-08 10:30:00","Республика Мордовия",2
"2020-05-08 10:30:00","Карачаево-Черкесская Республика",1
"2020-05-08 10:30:00","Кемеровская область",1
"2020-05-08 10:30:00","Ленинградская область",1
"2020-05-08 10:30:00","Оренбургская область",1
"2020-05-08 10:30:00","Республика Дагестан",1
"2020-05-08 10:30:00","Республика Северная Осетия - Алания",1
"2020-05-08 10:30:00","Томская область",1
"2020-05-08 10:30:00","Тульская область",1
"2020-05-08 10:30:00","Удмуртская Республика",1
"2020-05-09 10:45:00","Москва",54
"2020-05-09 10:45:00","Московская область",11
"2020-05-09 10:45:00","Санкт-Петербург",5
"2020-05-09 10:45:00","Ивановская область",3
"2020-05-09 10:45:00","Нижегородская область",3
"2020-05-09 10:45:00","Республика Коми",3
"2020-05-09 10:45:00","Ростовская область",3
"2020-05-09 10:45:00","Ленинградская область",2
"2020-05-09 10:45:00","Новосибирская область",2
"2020-05-09 10:45:00","Смоленская область",2
"2020-05-09 10:45:00","Тверская область",2
"2020-05-09 10:45:00","Владимирская область",1
"2020-05-09 10:45:00","Еврейская автономная область",1
"2020-05-09 10:45:00","Калужская область",1
"2020-05-09 10:45:00","Кемеровская область",1
"2020-05-09 10:45:00","Красноярский край",1
"2020-05-09 10:45:00","Пермский край",1
"2020-05-09 10:45:00","Республика Башкортостан",1
"2020-05-09 10:45:00","Республика Бурятия",1
"2020-05-09 10:45:00","Республика Дагестан",1
"2020-05-09 10:45:00","Республика Крым",1
"2020-05-09 10:45:00","Республика Марий Эл",1
"2020-05-09 10:45:00","Республика Татарстан",1
"2020-05-09 10:45:00","Самарская область",1
"2020-05-09 10:45:00","Тульская область",1
"2020-05-10 10:40:00","Москва",58
"2020-05-10 10:40:00","Московская область",9
"2020-05-10 10:40:00","Нижегородская область",3
"2020-05-10 10:40:00","Архангельская область",2
"2020-05-10 10:40:00","Владимирская область",2
"2020-05-10 10:40:00","Орловская область",2
"2020-05-10 10:40:00","Ростовская область",2
"2020-05-10 10:40:00","Калужская область",1
"2020-05-10 10:40:00","Краснодарский край",1
"2020-05-10 10:40:00","Красноярский край",1
"2020-05-10 10:40:00","Липецкая область",1
"2020-05-10 10:40:00","Магаданская область",1
"2020-05-10 10:40:00","Мурманская область",1
"2020-05-10 10:40:00","Новосибирская область",1
"2020-05-10 10:40:00","Республика Ингушетия",1
"2020-05-10 10:40:00","Республика Калмыкия",1
"2020-05-10 10:40:00","Челябинская область",1
"2020-05-11 10:35:00","Москва",56
"2020-05-11 10:35:00","Московская область",14
"2020-05-11 10:35:00","Брянская область",5
"2020-05-11 10:35:00","Санкт-Петербург",3
"2020-05-11 10:35:00","Нижегородская область",2
"2020-05-11 10:35:00","Пензенская область",2
"2020-05-11 10:35:00","Республика Дагестан",2
"2020-05-11 10:35:00","Ивановская область",1
"2020-05-11 10:35:00","Кемеровская область",1
"2020-05-11 10:35:00","Кировская область",1
"2020-05-11 10:35:00","Красноярский край",1
"2020-05-11 10:35:00","Омская область",1
"2020-05-11 10:35:00","Республика Коми",1
"2020-05-11 10:35:00","Ростовская область",1
"2020-05-11 10:35:00","Саратовская область",1
"2020-05-11 10:35:00","Томская область",1
"2020-05-11 10:35:00","Удмуртская Республика",1
"2020-05-12 10:35:00","Москва",55
"2020-05-12 10:35:00","Московская область",10
"2020-05-12 10:35:00","Брянская область",7
"2020-05-12 10:35:00","Республика Дагестан",3
"2020-05-12 10:35:00","Белгородская область",2
"2020-05-12 10:35:00","Приморский край",2
"2020-05-12 10:35:00","Республика Северная Осетия - Алания",2
"2020-05-12 10:35:00","Ростовская область",2
"2020-05-12 10:35:00","Рязанская область",2
"2020-05-12 10:35:00","Санкт-Петербург",2
"2020-05-12 10:35:00","Смоленская область",2
"2020-05-12 10:35:00","Тульская область",2
"2020-05-12 10:35:00","Ханты-Мансийский автономный округ",2
"2020-05-12 10:35:00","Астраханская область",1
"2020-05-12 10:35:00","Забайкальский край",1
"2020-05-12 10:35:00","Ивановская область",1
"2020-05-12 10:35:00","Кабардино-Балкарская Республика",1
"2020-05-12 10:35:00","Нижегородская область",1
"2020-05-12 10:35:00","Новосибирская область",1
"2020-05-12 10:35:00","Орловская область",1
"2020-05-12 10:35:00","Пермский край",1
"2020-05-12 10:35:00","Республика Башкортостан",1
"2020-05-12 10:35:00","Республика Марий Эл",1
"2020-05-12 10:35:00","Республика Татарстан",1
"2020-05-12 10:35:00","Ставропольский край",1
"2020-05-12 10:35:00","Тюменская область",1
"2020-05-12 10:35:00","Чеченская Республика",1
"2020-05-13 10:35:00","Москва",53
"2020-05-13 10:35:00","Московская область",7
"2020-05-13 10:35:00","Санкт-Петербург",5
"2020-05-13 10:35:00","Калужская область",4
"2020-05-13 10:35:00","Нижегородская область",3
"2020-05-13 10:35:00","Республика Дагестан",3
"2020-05-13 10:35:00","Республика Ингушетия",3
"2020-05-13 10:35:00","Кабардино-Балкарская Республика",2
"2020-05-13 10:35:00","Брянская область",1
"2020-05-13 10:35:00","Волгоградская область",1
"2020-05-13 10:35:00","Камчатский край",1
"2020-05-13 10:35:00","Республика Адыгея",1
"2020-05-13 10:35:00","Республика Карелия",1
"2020-05-13 10:35:00","Республика Коми",1
"2020-05-13 10:35:00","Республика Марий Эл",1
"2020-05-13 10:35:00","Республика Мордовия",1
"2020-05-13 10:35:00","Республика Северная Осетия - Алания",1
"2020-05-13 10:35:00","Республика Тыва",1
"2020-05-13 10:35:00","Республика Хакасия",1
"2020-05-13 10:35:00","Ростовская область",1
"2020-05-13 10:35:00","Саратовская область",1
"2020-05-13 10:35:00","Тамбовская область",1
"2020-05-13 10:35:00","Томская область",1
"2020-05-13 10:35:00","Ульяновская область",1
"2020-05-14 10:35:00","Москва",58
"2020-05-14 10:35:00","Московская область",14
"2020-05-14 10:35:00","Санкт-Петербург",6
"2020-05-14 10:35:00","Краснодарский край",2
"2020-05-14 10:35:00","Нижегородская область",2
"2020-05-14 10:35:00","Ставропольский край",2
"2020-05-14 10:35:00","Тульская область",2
"2020-05-14 10:35:00","Вологодская область",1
"2020-05-14 10:35:00","Кабардино-Балкарская Республика",1
"2020-05-14 10:35:00","Мурманская область",1
"2020-05-14 10:35:00","Республика Ингушетия",1
"2020-05-14 10:35:00","Свердловская область",1
"2020-05-14 10:35:00","Смоленская область",1
"2020-05-14 10:35:00","Челябинская область",1
"2020-05-15 10:35:00","Москва",68
"2020-05-15 10:35:00","Московская область",13
"2020-05-15 10:35:00","Санкт-Петербург",5
"2020-05-15 10:35:00","Нижегородская область",3
"2020-05-15 10:35:00","Ставропольский край",3
"2020-05-15 10:35:00","Новосибирская область",2
"2020-05-15 10:35:00","Республика Ингушетия",2
"2020-05-15 10:35:00","Тульская область",2
"2020-05-15 10:35:00","Ханты-Мансийский автономный округ",2
"2020-05-15 10:35:00","Белгородская область",1
"2020-05-15 10:35:00","Еврейская автономная область",1
"2020-05-15 10:35:00","Забайкальский край",1
